source_id,source_cluster_id,title,source_type,provider,source_url,source_status,relevance_score,selection_action,triage_action,source_reason,source_failure_reason,artifact_id,artifact_type,artifact_source_cluster_id,artifact_provider,artifact_name,artifact_size_bytes,artifact_url,local_path,content_type,artifact_status,parser,artifact_failure_reason
src_74faef45,cluster_a0a2cf6f5cc1,THE NUCLEAR SPECTROSCOPIC TELESCOPE ARRAY ( NuSTAR ) HIGH-ENERGY X-RAY MISSION,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/770/2/103,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_ddd10d94a4b4,landing_page,cluster_a0a2cf6f5cc1,openalex,103,,https://doi.org/10.1088/0004-637x/770/2/103,,,skipped,,
src_74faef45,cluster_a0a2cf6f5cc1,THE NUCLEAR SPECTROSCOPIC TELESCOPE ARRAY ( NuSTAR ) HIGH-ENERGY X-RAY MISSION,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/770/2/103,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_6a024adb06b4,pdf,cluster_a0a2cf6f5cc1,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-637X/770/2/103/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_5bd21032,cluster_b0cfc45e703b,The clustering of galaxies in the completed SDSS-III Baryon Oscillation Spectroscopic Survey: cosmological analysis of the DR12 galaxy sample,paper_metadata,openalex,https://doi.org/10.1093/mnras/stx721,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_bcc9ec643d53,landing_page,cluster_b0cfc45e703b,openalex,stx721,,https://doi.org/10.1093/mnras/stx721,,,skipped,,
src_5bd21032,cluster_b0cfc45e703b,The clustering of galaxies in the completed SDSS-III Baryon Oscillation Spectroscopic Survey: cosmological analysis of the DR12 galaxy sample,paper_metadata,openalex,https://doi.org/10.1093/mnras/stx721,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_7dd0cfa0a6d7,pdf,cluster_b0cfc45e703b,openalex,stx721.pdf,,https://academic.oup.com/mnras/article-pdf/470/3/2617/18315003/stx721.pdf,,,skipped,,
src_b6ed7cd2,cluster_3218f5819bee,NEARBY SUPERNOVA FACTORY OBSERVATIONS OF SN 2007if: FIRST TOTAL MASS MEASUREMENT OF A SUPER-CHANDRASEKHAR-MASS PROGENITOR,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/713/2/1073,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_64ea27ef132c,landing_page,cluster_3218f5819bee,openalex,1073,,https://doi.org/10.1088/0004-637x/713/2/1073,,,skipped,,
src_b6ed7cd2,cluster_3218f5819bee,NEARBY SUPERNOVA FACTORY OBSERVATIONS OF SN 2007if: FIRST TOTAL MASS MEASUREMENT OF A SUPER-CHANDRASEKHAR-MASS PROGENITOR,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/713/2/1073,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_0ec210a34f5e,pdf,cluster_3218f5819bee,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-637X/713/2/1073/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_c5666cae,cluster_c40d2535acc9,THE EFFECT OF HOST GALAXIES ON TYPE Ia SUPERNOVAE IN THE SDSS-II SUPERNOVA SURVEY,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/722/1/566,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_39beda702896,landing_page,cluster_c40d2535acc9,openalex,566,,https://doi.org/10.1088/0004-637x/722/1/566,,,skipped,,
src_c5666cae,cluster_c40d2535acc9,THE EFFECT OF HOST GALAXIES ON TYPE Ia SUPERNOVAE IN THE SDSS-II SUPERNOVA SURVEY,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/722/1/566,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_5c8adecb8a9e,pdf,cluster_c40d2535acc9,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-637X/722/1/566/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_d4353d3a,cluster_6b496098ad97,The Observed Offset Distribution of Gamma-Ray Bursts from Their Host Galaxies: A Robust Clue to the Nature of the Progenitors,paper_metadata,openalex,https://doi.org/10.1086/338893,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_688fdbbc1d1e,landing_page,cluster_6b496098ad97,openalex,338893,,https://doi.org/10.1086/338893,,,skipped,,
src_d4353d3a,cluster_6b496098ad97,The Observed Offset Distribution of Gamma-Ray Bursts from Their Host Galaxies: A Robust Clue to the Nature of the Progenitors,paper_metadata,openalex,https://doi.org/10.1086/338893,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_98f6d8f338d7,pdf,cluster_6b496098ad97,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/338893/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_4aeec7c0,cluster_5d61f69e80b5,Chemistry and Star Formation in the Host Galaxies of Type Ia Supernovae,paper_metadata,openalex,https://doi.org/10.1086/491664,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_5e60d8ade0d9,landing_page,cluster_5d61f69e80b5,openalex,491664,,https://doi.org/10.1086/491664,,,skipped,,
src_4aeec7c0,cluster_5d61f69e80b5,Chemistry and Star Formation in the Host Galaxies of Type Ia Supernovae,paper_metadata,openalex,https://doi.org/10.1086/491664,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_c955d2051252,pdf,cluster_5d61f69e80b5,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/491664/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_3ba0ae7d,cluster_ba666617796f,Simulating galaxy formation with the IllustrisTNG model,paper_metadata,openalex,https://doi.org/10.1093/mnras/stx2656,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_454189c59331,landing_page,cluster_ba666617796f,openalex,stx2656,,https://doi.org/10.1093/mnras/stx2656,,,skipped,,
src_3ba0ae7d,cluster_ba666617796f,Simulating galaxy formation with the IllustrisTNG model,paper_metadata,openalex,https://doi.org/10.1093/mnras/stx2656,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_f822e6d59406,html,cluster_ba666617796f,openalex,1703.02970,,https://arxiv.org/pdf/1703.02970,,,skipped,,
src_207b9ab0,cluster_437c48a283fe,THE CARNEGIE SUPERNOVA PROJECT: ANALYSIS OF THE FIRST SAMPLE OF LOW-REDSHIFT TYPE-Ia SUPERNOVAE,paper_metadata,openalex,https://doi.org/10.1088/0004-6256/139/1/120,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_55dc40a2eded,landing_page,cluster_437c48a283fe,openalex,120,,https://doi.org/10.1088/0004-6256/139/1/120,,,skipped,,
src_207b9ab0,cluster_437c48a283fe,THE CARNEGIE SUPERNOVA PROJECT: ANALYSIS OF THE FIRST SAMPLE OF LOW-REDSHIFT TYPE-Ia SUPERNOVAE,paper_metadata,openalex,https://doi.org/10.1088/0004-6256/139/1/120,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_f708c21ace90,pdf,cluster_437c48a283fe,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-6256/139/1/120/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_ec75b858,cluster_f58891cd7d0d,SUPERNOVA CONSTRAINTS AND SYSTEMATIC UNCERTAINTIES FROM THE FIRST THREE YEARS OF THE SUPERNOVA LEGACY SURVEY,paper_metadata,openalex,https://doi.org/10.1088/0067-0049/192/1/1,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_7bed16b06bc9,landing_page,cluster_f58891cd7d0d,openalex,1,,https://doi.org/10.1088/0067-0049/192/1/1,,,skipped,,
src_ec75b858,cluster_f58891cd7d0d,SUPERNOVA CONSTRAINTS AND SYSTEMATIC UNCERTAINTIES FROM THE FIRST THREE YEARS OF THE SUPERNOVA LEGACY SURVEY,paper_metadata,openalex,https://doi.org/10.1088/0067-0049/192/1/1,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_f7bd2537ab36,pdf,cluster_f58891cd7d0d,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0067-0049/192/1/1/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_0bd502d2,cluster_8ed5a2cadfdb,The Reddening-Free Decline Rate Versus Luminosity Relationship for Type [CLC]Ia[/CLC] Supernovae,paper_metadata,openalex,https://doi.org/10.1086/301032,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_cebc306cb8db,landing_page,cluster_8ed5a2cadfdb,openalex,301032,,https://doi.org/10.1086/301032,,,skipped,,
src_0bd502d2,cluster_8ed5a2cadfdb,The Reddening-Free Decline Rate Versus Luminosity Relationship for Type [CLC]Ia[/CLC] Supernovae,paper_metadata,openalex,https://doi.org/10.1086/301032,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_5b9fe154c799,pdf,cluster_8ed5a2cadfdb,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/301032/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_947436c9,cluster_aa66af58a96d,TYPE Ia SUPERNOVA LIGHT CURVE INFERENCE: HIERARCHICAL MODELS IN THE OPTICAL AND NEAR-INFRARED,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/731/2/120,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_730b98e0b49e,landing_page,cluster_aa66af58a96d,openalex,120,,https://doi.org/10.1088/0004-637x/731/2/120,,,skipped,,
src_947436c9,cluster_aa66af58a96d,TYPE Ia SUPERNOVA LIGHT CURVE INFERENCE: HIERARCHICAL MODELS IN THE OPTICAL AND NEAR-INFRARED,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/731/2/120,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_3fe74dc3cff3,pdf,cluster_aa66af58a96d,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-637X/731/2/120/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_84d2f389,cluster_2274612e3aa7,Rates and Properties of Type Ia Supernovae as a Function of Mass and Star Formation in Their Host Galaxies,paper_metadata,openalex,https://doi.org/10.1086/506137,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_6cf53b900354,landing_page,cluster_2274612e3aa7,openalex,506137,,https://doi.org/10.1086/506137,,,skipped,,
src_84d2f389,cluster_2274612e3aa7,Rates and Properties of Type Ia Supernovae as a Function of Mass and Star Formation in Their Host Galaxies,paper_metadata,openalex,https://doi.org/10.1086/506137,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_11946f8829b4,pdf,cluster_2274612e3aa7,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/506137/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_2f55d0a1,cluster_856448635bfd,THE RISE AND FALL OF TYPE Ia SUPERNOVA LIGHT CURVES IN THE SDSS-II SUPERNOVA SURVEY,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/712/1/350,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_eff1fdfd19ee,landing_page,cluster_856448635bfd,openalex,350,,https://doi.org/10.1088/0004-637x/712/1/350,,,skipped,,
src_2f55d0a1,cluster_856448635bfd,THE RISE AND FALL OF TYPE Ia SUPERNOVA LIGHT CURVES IN THE SDSS-II SUPERNOVA SURVEY,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/712/1/350,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_91cf1baf6eeb,pdf,cluster_856448635bfd,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-637X/712/1/350/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_15743bcb,cluster_ca08bfec72b3,THE CARNEGIE SUPERNOVA PROJECT: LIGHT-CURVE FITTING WITH SNooPy,paper_metadata,openalex,https://doi.org/10.1088/0004-6256/141/1/19,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_0847fa7fa290,landing_page,cluster_ca08bfec72b3,openalex,19,,https://doi.org/10.1088/0004-6256/141/1/19,,,skipped,,
src_15743bcb,cluster_ca08bfec72b3,THE CARNEGIE SUPERNOVA PROJECT: LIGHT-CURVE FITTING WITH SNooPy,paper_metadata,openalex,https://doi.org/10.1088/0004-6256/141/1/19,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_a16767766559,pdf,cluster_ca08bfec72b3,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-6256/141/1/19/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_5f79513e,cluster_688ca3d796dc,"Determining the Type, Redshift, and Age of a Supernova Spectrum",paper_metadata,openalex,https://doi.org/10.1086/520494,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_d86142056157,landing_page,cluster_688ca3d796dc,openalex,520494,,https://doi.org/10.1086/520494,,,skipped,,
src_5f79513e,cluster_688ca3d796dc,"Determining the Type, Redshift, and Age of a Supernova Spectrum",paper_metadata,openalex,https://doi.org/10.1086/520494,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_2b1f4695c947,pdf,cluster_688ca3d796dc,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/520494/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_9714c5b7,cluster_8c02d000a509,THE SLOAN DIGITAL SKY SURVEY-II SUPERNOVA SURVEY: TECHNICAL SUMMARY,paper_metadata,openalex,https://doi.org/10.1088/0004-6256/135/1/338,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_3a58fc12a190,landing_page,cluster_8c02d000a509,openalex,338,,https://doi.org/10.1088/0004-6256/135/1/338,,,skipped,,
src_9714c5b7,cluster_8c02d000a509,THE SLOAN DIGITAL SKY SURVEY-II SUPERNOVA SURVEY: TECHNICAL SUMMARY,paper_metadata,openalex,https://doi.org/10.1088/0004-6256/135/1/338,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_0e77d5c86a06,pdf,cluster_8c02d000a509,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-6256/135/1/338/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_b32525c2,cluster_ee7f1b61b594,A CONTINUUM OF H- TO He-RICH TIDAL DISRUPTION CANDIDATES WITH A PREFERENCE FOR E+A GALAXIES,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/793/1/38,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_cffafe4eace9,landing_page,cluster_ee7f1b61b594,openalex,38,,https://doi.org/10.1088/0004-637x/793/1/38,,,skipped,,
src_b32525c2,cluster_ee7f1b61b594,A CONTINUUM OF H- TO He-RICH TIDAL DISRUPTION CANDIDATES WITH A PREFERENCE FOR E+A GALAXIES,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/793/1/38,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_855a01586a1d,pdf,cluster_ee7f1b61b594,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-637X/793/1/38/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_ed4e800a,cluster_7e64b35ad975,FIRST-YEAR SLOAN DIGITAL SKY SURVEY-II SUPERNOVA RESULTS: HUBBLE DIAGRAM AND COSMOLOGICAL PARAMETERS,paper_metadata,openalex,https://doi.org/10.1088/0067-0049/185/1/32,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_32fbe404143d,landing_page,cluster_7e64b35ad975,openalex,32,,https://doi.org/10.1088/0067-0049/185/1/32,,,skipped,,
src_ed4e800a,cluster_7e64b35ad975,FIRST-YEAR SLOAN DIGITAL SKY SURVEY-II SUPERNOVA RESULTS: HUBBLE DIAGRAM AND COSMOLOGICAL PARAMETERS,paper_metadata,openalex,https://doi.org/10.1088/0067-0049/185/1/32,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_c3b2bd322430,pdf,cluster_7e64b35ad975,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0067-0049/185/1/32/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_854fc0e9,cluster_d227c9a26bf0,THE FIRST SYSTEMATIC STUDY OF TYPE Ibc SUPERNOVA MULTI-BAND LIGHT CURVES,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/741/2/97,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_d3d19b35f520,landing_page,cluster_d227c9a26bf0,openalex,97,,https://doi.org/10.1088/0004-637x/741/2/97,,,skipped,,
src_854fc0e9,cluster_d227c9a26bf0,THE FIRST SYSTEMATIC STUDY OF TYPE Ibc SUPERNOVA MULTI-BAND LIGHT CURVES,paper_metadata,openalex,https://doi.org/10.1088/0004-637x/741/2/97,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_7a62c7e68216,pdf,cluster_d227c9a26bf0,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1088/0004-637X/741/2/97/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_1793533f,cluster_2134db6c3018,Optical Photometry of the Type I[CLC]a[/CLC] Supernova 1999[CLC]ee[/CLC] and the Type I[CLC]b[/CLC]/[CLC]c[/CLC] Supernova 1999[CLC]ex[/CLC] in IC 5179,paper_metadata,openalex,https://doi.org/10.1086/342544,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_9c476dd0851f,landing_page,cluster_2134db6c3018,openalex,342544,,https://doi.org/10.1086/342544,,,skipped,,
src_1793533f,cluster_2134db6c3018,Optical Photometry of the Type I[CLC]a[/CLC] Supernova 1999[CLC]ee[/CLC] and the Type I[CLC]b[/CLC]/[CLC]c[/CLC] Supernova 1999[CLC]ex[/CLC] in IC 5179,paper_metadata,openalex,https://doi.org/10.1086/342544,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_1fd18997cff7,pdf,cluster_2134db6c3018,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/342544/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_881119cd,cluster_53b291b87697,An unusual supernova in the error box of the γ-ray burst of 25 April 1998,paper_metadata,openalex,https://doi.org/10.1038/27150,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_b8c142eb288d,landing_page,cluster_53b291b87697,openalex,27150,,https://doi.org/10.1038/27150,,,skipped,,
src_881119cd,cluster_53b291b87697,An unusual supernova in the error box of the γ-ray burst of 25 April 1998,paper_metadata,openalex,https://doi.org/10.1038/27150,skipped,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_875918370d77,html,cluster_53b291b87697,openalex,9806175,,https://arxiv.org/pdf/astro-ph/9806175,,,skipped,,
src_4e11163b,cluster_872db13ddef9,Comparative Direct Analysis of Type Ia Supernova Spectra. II. Maximum Light,paper_metadata,openalex,https://doi.org/10.1086/502778,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_1acaa5d649f8,landing_page,cluster_872db13ddef9,openalex,502778,,https://doi.org/10.1086/502778,,,skipped,,
src_4e11163b,cluster_872db13ddef9,Comparative Direct Analysis of Type Ia Supernova Spectra. II. Maximum Light,paper_metadata,openalex,https://doi.org/10.1086/502778,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_22ba1f388f95,pdf,cluster_872db13ddef9,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/502778/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_882300ca,cluster_bee17aa59e93,"New Constraints on Ω M , Ω Λ , and w from an Independent Set of 11 High‐Redshift Supernovae Observed with the Hubble Space Telescope",paper_metadata,openalex,https://doi.org/10.1086/378560,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_d601cdb72c82,landing_page,cluster_bee17aa59e93,openalex,378560,,https://doi.org/10.1086/378560,,,skipped,,
src_882300ca,cluster_bee17aa59e93,"New Constraints on Ω M , Ω Λ , and w from an Independent Set of 11 High‐Redshift Supernovae Observed with the Hubble Space Telescope",paper_metadata,openalex,https://doi.org/10.1086/378560,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_28b4fbf2299a,pdf,cluster_bee17aa59e93,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/378560/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
src_b72a52f1,cluster_889f647f8a1c,Timescale Stretch Parameterization of Type Ia SupernovaB‐Band Light Curves,paper_metadata,openalex,https://doi.org/10.1086/322460,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_a4e525d696cd,landing_page,cluster_889f647f8a1c,openalex,322460,,https://doi.org/10.1086/322460,,,skipped,,
src_b72a52f1,cluster_889f647f8a1c,Timescale Stretch Parameterization of Type Ia SupernovaB‐Band Light Curves,paper_metadata,openalex,https://doi.org/10.1086/322460,parsed,0.0,,skip,LLM Source Selector did not choose this source for ingestion or metadata reading.,,artifact_f6d32fd21867,pdf,cluster_889f647f8a1c,openalex,arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,886740.0,https://iopscience.iop.org/article/10.1086/322460/pdf,D:\scidata-agent\runtime\outputs\_cache\arxiv\arxiv_1207_2695v3_a_search_for_new_candidate_super_chandrasekhar_mass_type_ia_supernovae_in_the_ne.pdf,,parsed,shared_source_parser,
